"MATCH_SEQ_NO","LEA_NM","MATCH_DE","HOME_TEAM_NM","AWAY_TEAM_NM","STDM_NM","SPORTS_VIEWNG_NMPR_CO"
813,K리그2,"20240922",부산,경남,부산 구덕,2714.00000
814,K리그2,"20240831",안산,서울E,안산 와스타디움,2712.00000
815,K리그2,"20240925",경남,김포,창원 축구센터,2695.00000
816,K리그1,"20240528",광주,포항,광주 전용,2687.00000
817,K리그2,"20240521",전남,충북청주,광양 전용,2674.00000
818,K리그2,"20240428",충북청주,부천,청주 종합,2668.00000
819,K리그2,"20240414",충남아산,천안,아산 이순신,2663.00000
820,K리그1,"20240505",김천,인천,김천 종합,2651.00000
821,K리그2,"20240929",안산,부산,안산 와스타디움,2638.00000
822,K리그2,"20240914",충북청주,서울E,청주 종합,2623.00000
823,K리그2,"20240616",충북청주,천안,청주 종합,2576.00000
824,K리그2,"20241109",충북청주,충남아산,청주 종합,2546.00000
825,K리그1,"20240420",수원FC,제주,수원 종합,2522.00000
826,K리그2,"20240427",부산,안산,부산 아시아드,2518.00000
827,K리그2,"20240824",부산,김포,부산 구덕,2517.00000
828,K리그2,"20240410",성남,서울E,탄천 종합,2459.00000
829,K리그2,"20240721",서울E,천안,목동 종합,2456.00000
830,K리그2,"20241109",김포,천안,김포솔터축구장,2455.00000
831,K리그1,"20241018",광주,대구,광주 전용,2447.00000
832,K리그2,"20240623",김포,부산,김포솔터축구장,2446.00000
833,K리그2,"20241026",전남,천안,광양 전용,2399.00000
834,K리그1,"20240630",광주,제주,광주 전용,2389.00000
835,K리그2,"20241029",부산,충북청주,부산 구덕,2342.00000
836,K리그1,"20240427",김천,강원,김천 종합,2338.00000
837,K리그1,"20240529",수원FC,대구,수원 종합,2328.00000
838,K리그1,"20240518",김천,제주,김천 종합,2279.00000
839,K리그2,"20240420",부천,부산,부천 종합,2278.00000
840,K리그2,"20240810",안산,부천,안산 와스타디움,2276.00000
841,K리그2,"20240317",부산,김포,부산 아시아드,2245.00000
842,K리그2,"20240407",부산,전남,부산 아시아드,2239.00000
843,K리그2,"20241026",충북청주,안양,청주 종합,2232.00000
844,K리그2,"20240526",안양,전남,안양 종합,2231.00000
845,K리그2,"20240522",경남,안산,창원 축구센터,2197.00000
846,K리그2,"20240924",충남아산,천안,아산 이순신,2182.00000
847,K리그2,"20240410",충북청주,김포,청주 종합,2175.00000
848,K리그2,"20240526",충북청주,경남,청주 종합,2168.00000
849,K리그2,"20240721",김포,안양,김포솔터축구장,2161.00000
850,K리그2,"20241026",안산,부천,안산 와스타디움,2159.00000
851,K리그2,"20240825",성남,안양,탄천 종합,2140.00000
852,K리그2,"20240602",천안,충남아산,천안 종합,2120.00000
853,K리그2,"20240901",충남아산,경남,아산 이순신,2120.00000
854,K리그2,"20240729",부산,충북청주,부산 구덕,2119.00000
855,K리그2,"20241103",성남,김포,탄천 종합,2113.00000
856,K리그2,"20240901",김포,전남,김포솔터축구장,2112.00000
857,K리그2,"20240727",성남,부천,탄천 종합,2082.00000
858,K리그2,"20241109",안산,성남,안산 와스타디움,2082.00000
859,K리그2,"20240929",충북청주,성남,청주 종합,2050.00000
860,K리그2,"20240701",경남,전남,창원 축구센터,2040.00000
861,K리그2,"20241020",천안,서울E,천안 종합,2022.00000
862,K리그2,"20240811",김포,경남,김포솔터축구장,2017.00000
863,K리그2,"20240330",충남아산,충북청주,아산 이순신,1994.00000
864,K리그2,"20240527",부천,충남아산,부천 종합,1964.00000
865,K리그2,"20240316",천안,성남,천안 종합,1962.00000
866,K리그2,"20240421",충남아산,전남,아산 이순신,1957.00000
867,K리그2,"20240629",김포,천안,김포솔터축구장,1956.00000
868,K리그2,"20240625",경남,안양,창원 축구센터,1933.00000
869,K리그1,"20240625",김천,대전,김천 종합,1925.00000
870,K리그1,"20241102",김천,수원FC,김천 종합,1910.00000
871,K리그2,"20240713",충북청주,안산,청주 종합,1892.00000
872,K리그2,"20241030",서울E,성남,목동 종합,1888.00000
873,K리그2,"20240526",성남,천안,탄천 종합,1882.00000
874,K리그2,"20240706",부산,부천,부산 구덕,1853.00000
875,K리그2,"20240522",부산,천안,부산 아시아드,1830.00000
876,K리그2,"20240522",김포,성남,김포솔터축구장,1809.00000
877,K리그2,"20241005",성남,전남,탄천 종합,1781.00000
878,K리그2,"20240407",천안,경남,천안 종합,1773.00000
879,K리그2,"20240616",충남아산,부산,아산 이순신,1768.00000
880,K리그2,"20240925",부천,성남,부천 종합,1760.00000
881,K리그2,"20240817",성남,천안,탄천 종합,1750.00000
882,K리그2,"20240817",김포,안산,김포솔터축구장,1736.00000
883,K리그2,"20240723",부산,경남,부산 구덕,1726.00000
884,K리그2,"20240506",서울E,충북청주,목동 종합,1714.00000
885,K리그2,"20241005",천안,경남,천안 종합,1685.00000
886,K리그2,"20240427",천안,김포,천안 종합,1618.00000
887,K리그2,"20240515",부천,안산,부천 종합,1602.00000
888,K리그2,"20240626",서울E,안산,목동 종합,1601.00000
889,K리그2,"20240519",천안,안양,천안 종합,1578.00000
890,K리그2,"20240706",김포,충남아산,김포솔터축구장,1573.00000
891,K리그1,"20240403",광주,인천,광주 전용,1562.00000
892,K리그2,"20240701",충남아산,서울E,아산 이순신,1562.00000
893,K리그2,"20240708",안양,천안,안양 종합,1548.00000
894,K리그2,"20240521",서울E,부천,목동 종합,1537.00000
895,K리그2,"20240914",충남아산,안산,아산 이순신,1534.00000
896,K리그2,"20241019",충북청주,김포,청주 종합,1533.00000
897,K리그2,"20240818",충남아산,부산,아산 이순신,1523.00000
898,K리그2,"20240812",충북청주,성남,청주 종합,1519.00000
899,K리그2,"20240901",부산,성남,부산 구덕,1514.00000
900,K리그2,"20240811",천안,전남,천안 종합,1496.00000
901,K리그2,"20240824",충남아산,부천,아산 이순신,1495.00000
902,K리그2,"20240724",안산,안양,안산 와스타디움,1483.00000
903,K리그2,"20240515",충북청주,부산,청주 종합,1446.00000
904,K리그2,"20240301",안산,경남,안산 와스타디움,1419.00000
905,K리그2,"20240420",성남,충북청주,탄천 종합,1415.00000
906,K리그2,"20240921",충남아산,전남,아산 이순신,1413.00000
907,K리그2,"20240724",충북청주,충남아산,청주 종합,1365.00000
908,K리그2,"20240410",천안,부산,천안 종합,1359.00000
909,K리그2,"20240629",부산,성남,부산 구덕,1350.00000
910,K리그2,"20240626",김포,충북청주,김포솔터축구장,1349.00000
911,K리그2,"20240707",안산,전남,안산 와스타디움,1335.00000
912,K리그2,"20240921",천안,충북청주,천안 종합,1313.00000
913,K리그2,"20240625",성남,충남아산,탄천 종합,1296.00000
914,K리그2,"20240724",김포,서울E,김포솔터축구장,1274.00000
915,K리그2,"20240515",충남아산,김포,아산 이순신,1183.00000
916,K리그2,"20240421",안산,김포,안산 와스타디움,1145.00000
917,K리그2,"20240518",안산,충북청주,안산 와스타디움,1145.00000
918,K리그2,"20240601",안산,성남,안산 와스타디움,1140.00000
919,K리그2,"20240410",안산,충남아산,안산 와스타디움,1123.00000
920,K리그2,"20240723",성남,전남,탄천 종합,1116.00000
921,K리그1,"20240709",김천,수원FC,김천 종합,1085.00000
922,K리그2,"20240721",충남아산,안산,아산 이순신,1061.00000
923,K리그2,"20240707",충북청주,서울E,청주 종합,1060.00000
924,K리그2,"20240505",전남,경남,광양 전용,1042.00000
925,K리그2,"20240622",충남아산,경남,아산 이순신,1034.00000
926,K리그2,"20240623",안산,천안,안산 와스타디움,1020.00000
927,K리그2,"20240826",천안,안산,천안 종합,1018.00000
928,K리그2,"20241029",천안,부천,천안 종합,1016.00000
929,K리그2,"20240506",천안,안산,천안 종합,1007.00000
930,K리그2,"20240708",성남,경남,탄천 종합,914.00000
931,K리그2,"20240626",천안,부천,천안 종합,837.00000
932,K리그2,"20240924",안산,충북청주,안산 와스타디움,781.00000
933,K리그2,"20241030",안산,경남,안산 와스타디움,570.00000
934,K리그2,"20240515",천안,서울E,천안 종합,549.00000
935,K리그2,"20240527",안산,부산,안산 와스타디움,468.00000
936,K리그2,"20240511",안산,서울E,안산 와스타디움,384.00000
937,K리그1,"20250503",서울,전북,서울 월드컵,48008.00000
938,K리그1,"20250222",서울,안양,서울 월드컵,41415.00000
939,K리그1,"20250531",전북,울산,전주 월드컵,31830.00000
940,K리그1,"20250301",울산,전북,울산 문수,26317.00000
941,K리그1,"20250524",서울,수원FC,서울 월드컵,25578.00000
942,K리그1,"20250329",서울,대구,서울 월드컵,25258.00000
943,K리그1,"20250303",서울,김천,서울 월드컵,24889.00000
944,K리그1,"20250506",전북,대전,전주 월드컵,24338.00000
945,K리그1,"20250531",서울,제주,서울 월드컵,24270.00000
946,K리그1,"20250720",서울,울산,서울 월드컵,24047.00000
947,K리그1,"20250505",울산,포항,울산 문수,23442.00000
948,K리그1,"20250621",전북,서울,전주 월드컵,22862.00000
949,K리그2,"20250615",수원,인천,수원 월드컵,22625.00000
950,K리그1,"20250517",전북,안양,전주 월드컵,21021.00000
951,K리그1,"20250405",울산,서울,울산 문수,20358.00000
952,K리그1,"20250412",서울,대전,서울 월드컵,20284.00000
953,K리그1,"20250629",서울,포항,서울 월드컵,20036.00000
954,K리그1,"20250223",대전,울산,대전 월드컵,19628.00000
955,K리그1,"20250216",전북,김천,전주 월드컵,19619.00000
956,K리그1,"20250419",서울,광주,서울 월드컵,19234.00000
957,K리그1,"20250216",울산,안양,울산 문수,18718.00000
958,K리그2,"20250301",인천,수원,인천 전용,18173.00000
959,K리그1,"20250309",울산,제주,울산 문수,16749.00000
960,K리그1,"20250524",울산,김천,울산 문수,16012.00000
961,K리그1,"20250223",전북,광주,전주 월드컵,15393.00000
962,K리그1,"20250617",서울,강원,서울 월드컵,15290.00000
963,K리그1,"20250405",대전,전북,대전 월드컵,14622.00000
964,K리그1,"20250712",울산,대구,울산 문수,14555.00000
965,K리그2,"20250315",수원,충남아산,수원 월드컵,14099.00000
966,K리그1,"20250309",전북,강원,전주 월드컵,14090.00000
967,K리그1,"20250719",포항,전북,포항 스틸야드,13973.00000
968,K리그2,"20250427",수원,성남,수원 월드컵,13948.00000
969,K리그1,"20250510",대전,서울,대전 월드컵,13706.00000
970,K리그1,"20250308",안양,김천,안양 종합,13579.00000
971,K리그1,"20250419",울산,강원,울산 문수,13536.00000
972,K리그1,"20250420",전북,대구,전주 월드컵,12897.00000
973,K리그2,"20250712",수원,충북청주,수원 월드컵,12769.00000
974,K리그1,"20250503",대전,안양,대전 월드컵,12570.00000
975,K리그1,"20250329",포항,울산,포항 스틸야드,12565.00000
976,K리그2,"20250525",수원,김포,수원 월드컵,12396.00000
977,K리그2,"20250601",수원,부천,수원 월드컵,12264.00000
978,K리그1,"20250216",대구,강원,대구iM뱅크PARK,12240.00000
979,K리그1,"20250413",대구,울산,대구iM뱅크PARK,12218.00000
980,K리그1,"20250315",대구,안양,대구iM뱅크PARK,12183.00000
981,K리그1,"20250308",대구,대전,대구iM뱅크PARK,12168.00000
982,K리그1,"20250222",대구,수원FC,대구iM뱅크PARK,12098.00000
983,K리그2,"20250525",인천,전남,인천 전용,12052.00000
984,K리그2,"20250504",인천,김포,인천 전용,11792.00000
985,K리그1,"20250518",대구,서울,대구iM뱅크PARK,11699.00000
986,K리그1,"20250329",대전,광주,대전 월드컵,11469.00000
987,K리그2,"20250629",수원,부산,수원 월드컵,11467.00000
988,K리그1,"20250617",전북,수원FC,전주 월드컵,11355.00000
989,K리그2,"20250406",수원,경남,수원 월드컵,11343.00000
990,K리그1,"20250503",대구,제주,대구iM뱅크PARK,11325.00000
991,K리그1,"20250301",포항,대구,포항 스틸야드,11207.00000
992,K리그1,"20250601",대구,광주,대구iM뱅크PARK,11111.00000
993,K리그1,"20250215",제주,서울,제주 월드컵,11049.00000
994,K리그1,"20250506",제주,강원,제주 월드컵,11017.00000
995,K리그2,"20250608",인천,부천,인천 전용,11007.00000
996,K리그1,"20250427",포항,서울,포항 스틸야드,10984.00000
997,K리그1,"20250413",전북,제주,전주 월드컵,10958.00000
998,K리그2,"20250222",안산,수원,안산 와스타디움,10956.00000
999,K리그1,"20250330",제주,수원FC,제주 월드컵,10778.00000
1000,K리그2,"20250511",수원,천안,수원 월드컵,10664.00000
1001,K리그1,"20250215",포항,대전,포항 스틸야드,10519.00000
1002,K리그1,"20250316",전북,포항,전주 월드컵,10442.00000
1003,K리그1,"20250524",대전,대구,대전 월드컵,10417.00000
1004,K리그1,"20250315",강원,서울,춘천 송암,10231.00000
1005,K리그1,"20250719",강원,대전,강릉하이원아레나,10207.00000
1006,K리그2,"20250504",충북청주,수원,청주 종합,10149.00000
1007,K리그1,"20250506",안양,서울,안양 종합,10103.00000
1008,K리그1,"20250330",안양,전북,안양 종합,10031.00000
1009,K리그1,"20250518",포항,광주,포항 스틸야드,9819.00000
1010,K리그2,"20250315",인천,서울E,인천 전용,9695.00000
1011,K리그2,"20250329",수원,전남,수원 월드컵,9692.00000
1012,K리그1,"20250502",울산,광주,울산 문수,9659.00000
1013,K리그2,"20250309",서울E,수원,목동 종합,9644.00000
1014,K리그1,"20250427",대전,강원,대전 월드컵,9412.00000
1015,K리그1,"20250617",대구,포항,대구iM뱅크PARK,9384.00000
1016,K리그2,"20250222",인천,경남,인천 전용,9363.00000
1017,K리그2,"20250713",인천,충남아산,인천 전용,9326.00000
1018,K리그1,"20250621",강원,대구,강릉하이원아레나,9256.00000
1019,K리그2,"20250621",인천,화성,인천 전용,9245.00000
1020,K리그2,"20250419",수원,화성,수원 월드컵,9238.00000
1021,K리그1,"20250601",포항,강원,포항 스틸야드,8944.00000
1022,K리그2,"20250606",성남,수원,탄천 종합,8843.00000
1023,K리그1,"20250510",포항,수원FC,포항 스틸야드,8811.00000
1024,K리그1,"20250531",안양,대전,안양 종합,8752.00000
1025,K리그1,"20250308",수원FC,서울,수원 종합,8661.00000
1026,K리그1,"20250718",대구,김천,대구iM뱅크PARK,8562.00000
1027,K리그2,"20250517",부산,수원,부산 구덕,8529.00000
1028,K리그2,"20250329",인천,부산,인천 전용,8507.00000
1029,K리그1,"20250511",광주,전북,광주 월드컵,8444.00000
1030,K리그1,"20250412",포항,안양,포항 스틸야드,8354.00000
1031,K리그1,"20250406",안양,강원,안양 종합,8127.00000
1032,K리그1,"20250511",제주,울산,제주 월드컵,8012.00000
1033,K리그1,"20250527",대구,전북,대구iM뱅크PARK,7994.00000
1034,K리그2,"20250511",전남,성남,광양 전용,7975.00000
1035,K리그2,"20250426",부천,인천,부천 종합,7561.00000
1036,K리그1,"20250614",수원FC,안양,수원 종합,7524.00000
1037,K리그1,"20250502",포항,김천,포항 스틸야드,7405.00000
1038,K리그2,"20250705",충남아산,수원,아산 이순신,7382.00000
1039,K리그1,"20250628",안양,광주,안양 종합,7253.00000
1040,K리그1,"20250302",대전,수원FC,대전 월드컵,7220.00000
1041,K리그1,"20250426",수원FC,전북,수원 종합,7131.00000
1042,K리그1,"20250719",제주,안양,제주 월드컵,7120.00000
1043,K리그1,"20250627",대전,제주,대전 월드컵,7097.00000
1044,K리그2,"20250607",전남,서울E,광양 전용,6946.00000
1045,K리그1,"20250517",강원,울산,춘천 송암,6920.00000
1046,K리그1,"20250401",울산,대전,울산 문수,6902.00000
1047,K리그1,"20250614",제주,대구,제주 월드컵,6542.00000
1048,K리그1,"20250223",강원,포항,춘천 송암,6539.00000
1049,K리그2,"20250330",충남아산,성남,아산 이순신,6519.00000
1050,K리그1,"20250510",안양,대구,안양 종합,6365.00000
1051,K리그2,"20250518",안산,인천,안산 와스타디움,6282.00000
1052,K리그1,"20250505",광주,김천,광주 월드컵,6238.00000
1053,K리그1,"20250523",제주,전북,제주 월드컵,6224.00000
1054,K리그1,"20250613",강원,전북,춘천 송암,6219.00000
1055,K리그1,"20250621",포항,제주,포항 스틸야드,6204.00000
1056,K리그1,"20250523",안양,포항,안양 종합,6124.00000
1057,K리그2,"20250316",경남,전남,창원 축구센터,5969.00000
1058,K리그2,"20250719",전남,수원,광양 전용,5945.00000
1059,K리그1,"20250426",안양,제주,안양 종합,5939.00000
1060,K리그2,"20250412",부천,수원,부천 종합,5936.00000
1061,K리그1,"20250527",대전,포항,대전 월드컵,5833.00000
1062,K리그1,"20250222",제주,김천,제주 월드컵,5733.00000
1063,K리그1,"20250423",안양,울산,안양 종합,5592.00000
1064,K리그1,"20250316",수원FC,울산,수원 종합,5557.00000
1065,K리그2,"20250413",인천,충북청주,인천 전용,5542.00000
1066,K리그1,"20250420",제주,포항,제주 월드컵,5531.00000
1067,K리그1,"20250618",제주,광주,제주 월드컵,5307.00000
1068,K리그2,"20250629",김포,인천,김포솔터축구장,5298.00000
1069,K리그2,"20250705",전남,인천,광양 전용,5149.00000
1070,K리그1,"20250503",강원,수원FC,춘천 송암,5105.00000
1071,K리그1,"20250413",강원,광주,춘천 송암,5080.00000
1072,K리그1,"20250618",대전,김천,대전 월드컵,5016.00000
1073,K리그1,"20250302",강원,제주,춘천 송암,5009.00000
1074,K리그2,"20250309",성남,인천,탄천 종합,4891.00000
1075,K리그1,"20250215",광주,수원FC,광주 월드컵,4690.00000
1076,K리그1,"20250315",제주,대전,제주 월드컵,4651.00000
1077,K리그2,"20250419",인천,천안,인천 전용,4637.00000
1078,K리그1,"20250525",광주,강원,광주 월드컵,4554.00000
1079,K리그1,"20250322",광주,포항,광주 월드컵,4544.00000
1080,K리그1,"20250419",안양,수원FC,안양 종합,4508.00000
1081,K리그2,"20250531",서울E,부산,목동 종합,4482.00000
1082,K리그2,"20250518",전남,충북청주,광양 전용,4378.00000
1083,K리그2,"20250622",경남,수원,창원 축구센터,4329.00000
1084,K리그2,"20250510",충남아산,인천,아산 이순신,4204.00000
1085,K리그2,"20250607",부산,안산,부산 구덕,4132.00000
1086,K리그2,"20250222",부산,김포,부산 구덕,4101.00000
1087,K리그2,"20250601",천안,인천,천안 종합,4032.00000
1088,K리그2,"20250308",김포,충북청주,김포솔터축구장,4017.00000
1089,K리그2,"20250406",충남아산,충북청주,아산 이순신,3871.00000
1090,K리그1,"20250406",광주,제주,광주 월드컵,3858.00000
1091,K리그1,"20250627",김천,전북,김천 종합,3840.00000
1092,K리그2,"20250531",전남,화성,광양 전용,3784.00000
1093,K리그1,"20250405",김천,대구,김천 종합,3740.00000
1094,K리그2,"20250302",화성,충남아산,화성 종합,3731.00000
1095,K리그1,"20250511",강원,김천,춘천 송암,3628.00000
1096,K리그2,"20250223",서울E,충남아산,목동 종합,3592.00000
1097,K리그2,"20250223",부천,충북청주,부천 종합,3590.00000
1098,K리그1,"20250518",수원FC,대전,수원 종합,3579.00000
1099,K리그2,"20250614",부천,서울E,부천 종합,3440.00000
1100,K리그2,"20250504",성남,서울E,탄천 종합,3421.00000
1101,K리그1,"20250628",수원FC,강원,수원 종합,3401.00000
1102,K리그2,"20250426",서울E,경남,목동 종합,3383.00000
1103,K리그1,"20250301",광주,안양,광주 월드컵,3319.00000
1104,K리그2,"20250223",성남,화성,탄천 종합,3314.00000
1105,K리그1,"20250427",김천,울산,김천 종합,3300.00000
1106,K리그2,"20250427",김포,전남,김포솔터축구장,3279.00000
1107,K리그2,"20250308",부천,부산,부천 종합,3277.00000
1108,K리그2,"20250504",부산,충남아산,부산 구덕,3240.00000
1109,K리그2,"20250720",경남,인천,창원 축구센터,3214.00000
1110,K리그1,"20250316",김천,광주,김천 종합,3193.00000
1111,K리그2,"20250406",김포,부천,김포솔터축구장,3176.00000
1112,K리그2,"20250309",천안,충남아산,천안 종합,3163.00000
1113,K리그2,"20250330",서울E,부천,목동 종합,3140.00000
1114,K리그1,"20250528",강원,안양,춘천 송암,3135.00000
1115,K리그2,"20250420",충남아산,전남,아산 이순신,3131.00000
1116,K리그2,"20250315",김포,성남,김포솔터축구장,3126.00000
1117,K리그1,"20250506",수원FC,대구,수원 종합,3114.00000
1118,K리그2,"20250524",성남,부산,탄천 종합,3108.00000
1119,K리그1,"20250622",광주,대전,광주 월드컵,3055.00000
1120,K리그2,"20250607",경남,화성,창원 축구센터,3053.00000
1121,K리그1,"20250528",광주,울산,광주 월드컵,2933.00000
1122,K리그1,"20250405",수원FC,포항,수원 종합,2924.00000
1123,K리그2,"20250517",부천,화성,부천 종합,2891.00000
1124,K리그2,"20250712",전남,경남,광양 전용,2851.00000
1125,K리그2,"20250606",충북청주,충남아산,청주 종합,2793.00000
1126,K리그1,"20250419",김천,대전,김천 종합,2789.00000
1127,K리그2,"20250719",김포,안산,김포솔터축구장,2779.00000
1128,K리그2,"20250621",천안,서울E,천안 종합,2777.00000
1129,K리그2,"20250427",부산,화성,부산 구덕,2769.00000
1130,K리그2,"20250222",천안,전남,천안 종합,2764.00000
1131,K리그1,"20250613",광주,서울,광주 월드컵,2746.00000
1132,K리그2,"20250504",부천,전남,부천 종합,2698.00000
1133,K리그2,"20250329",경남,충북청주,창원 축구센터,2696.00000
1134,K리그2,"20250719",서울E,성남,목동 종합,2690.00000
1135,K리그1,"20250614",김천,포항,김천 종합,2681.00000
1136,K리그2,"20250622",부산,충북청주,부산 구덕,2673.00000
1137,K리그2,"20250622",전남,김포,광양 전용,2662.00000
1138,K리그2,"20250302",부산,경남,부산 구덕,2610.00000
1139,K리그2,"20250517",경남,충남아산,창원 축구센터,2610.00000
1140,K리그2,"20250712",부산,성남,부산 구덕,2606.00000
1141,K리그2,"20250510",경남,부천,창원 축구센터,2604.00000
1142,K리그2,"20250301",서울E,전남,목동 종합,2554.00000
1143,K리그2,"20250531",안산,성남,안산 와스타디움,2548.00000
1144,K리그2,"20250713",부천,김포,부천 종합,2544.00000
1145,K리그2,"20250621",성남,충남아산,탄천 종합,2487.00000
1146,K리그2,"20250517",천안,성남,천안 종합,2470.00000
1147,K리그2,"20250316",부천,안산,부천 종합,2462.00000
1148,K리그2,"20250525",충남아산,부천,아산 이순신,2461.00000
1149,K리그2,"20250524",경남,천안,창원 축구센터,2434.00000
1150,K리그2,"20250628",부천,경남,부천 종합,2429.00000
1151,K리그2,"20250420",안산,부산,안산 와스타디움,2424.00000
1152,K리그2,"20250510",서울E,안산,목동 종합,2408.00000
1153,K리그2,"20250615",전남,부산,광양 전용,2387.00000
1154,K리그2,"20250614",충남아산,천안,아산 이순신,2340.00000
1155,K리그2,"20250413",부산,서울E,부산 구덕,2321.00000
1156,K리그2,"20250511",충북청주,부산,청주 종합,2321.00000
1157,K리그2,"20250420",경남,김포,창원 축구센터,2318.00000
1158,K리그2,"20250720",부천,충남아산,부천 종합,2297.00000
1159,K리그2,"20250406",성남,안산,탄천 종합,2291.00000
1160,K리그2,"20250405",화성,인천,화성 종합,2279.00000
1161,K리그2,"20250518",김포,서울E,김포솔터축구장,2265.00000
1162,K리그2,"20250419",성남,부천,탄천 종합,2223.00000
1163,K리그2,"20250712",천안,화성,천안 종합,2218.00000
1164,K리그2,"20250412",경남,성남,창원 축구센터,2162.00000
1165,K리그2,"20250705",경남,안산,창원 축구센터,2157.00000
1166,K리그2,"20250601",충남아산,김포,아산 이순신,2149.00000
1167,K리그2,"20250405",서울E,천안,목동 종합,2136.00000
1168,K리그2,"20250524",화성,서울E,화성 종합,2120.00000
1169,K리그2,"20250405",부산,전남,부산 구덕,2081.00000
1170,K리그1,"20250412",수원FC,김천,수원 종합,2066.00000
1171,K리그2,"20250608",김포,천안,김포솔터축구장,2053.00000
1172,K리그2,"20250426",충남아산,안산,아산 이순신,2043.00000
1173,K리그1,"20250528",김천,서울,김천 종합,2040.00000
1174,K리그1,"20250718",수원FC,광주,수원 종합,2036.00000
1175,K리그1,"20250330",김천,강원,김천 종합,2026.00000
1176,K리그2,"20250510",김포,화성,김포솔터축구장,2022.00000
1177,K리그2,"20250303",성남,충북청주,탄천 종합,2015.00000
1178,K리그2,"20250706",화성,부천,화성 종합,2013.00000
1179,K리그1,"20250409",광주,대구,광주 월드컵,1983.00000
1180,K리그2,"20250706",성남,천안,탄천 종합,1979.00000
1181,K리그2,"20250621",안산,부천,안산 와스타디움,1950.00000
1182,K리그2,"20250720",충북청주,천안,청주 종합,1939.00000
1183,K리그2,"20250419",서울E,충북청주,목동 종합,1888.00000
1184,K리그1,"20250527",수원FC,제주,수원 종합,1884.00000
1185,K리그2,"20250504",안산,경남,안산 와스타디움,1864.00000
1186,K리그2,"20250531",충북청주,경남,청주 종합,1863.00000
1187,K리그2,"20250628",안산,천안,안산 와스타디움,1854.00000
1188,K리그2,"20250706",김포,부산,김포솔터축구장,1821.00000
1189,K리그2,"20250316",부산,천안,부산 구덕,1812.00000
1190,K리그2,"20250614",충북청주,성남,청주 종합,1806.00000
1191,K리그2,"20250628",충남아산,서울E,아산 이순신,1784.00000
1192,K리그1,"20250622",김천,안양,김천 종합,1774.00000
1193,K리그1,"20250517",김천,제주,김천 종합,1771.00000
1194,K리그2,"20250329",안산,화성,안산 와스타디움,1768.00000
1195,K리그2,"20250615",김포,경남,김포솔터축구장,1762.00000
1196,K리그2,"20250713",안산,서울E,안산 와스타디움,1743.00000
1197,K리그2,"20250315",화성,충북청주,화성 종합,1735.00000
1198,K리그2,"20250504",화성,천안,화성 종합,1712.00000
1199,K리그2,"20250705",충북청주,서울E,청주 종합,1659.00000
1200,K리그2,"20250629",충북청주,전남,청주 종합,1550.00000
1201,K리그2,"20250524",충북청주,안산,청주 종합,1539.00000
1202,K리그1,"20250601",김천,수원FC,김천 종합,1533.00000
1203,K리그2,"20250628",화성,성남,화성 종합,1519.00000
1204,K리그2,"20250412",김포,충남아산,김포솔터축구장,1494.00000
1205,K리그2,"20250308",안산,전남,안산 와스타디움,1447.00000
1206,K리그2,"20250301",안산,김포,안산 와스타디움,1444.00000
1207,K리그2,"20250308",화성,경남,화성 종합,1425.00000
1208,K리그2,"20250426",천안,충북청주,천안 종합,1411.00000
1209,K리그2,"20250719",화성,부산,화성 종합,1293.00000
1210,K리그2,"20250330",천안,김포,천안 종합,1283.00000
1211,K리그2,"20250615",화성,안산,화성 종합,1259.00000
1212,K리그2,"20250302",천안,부천,천안 종합,1198.00000
1213,K리그2,"20250412",화성,전남,화성 종합,1036.00000
1214,K리그2,"20250413",천안,안산,천안 종합,1021.00000
